index_x,conversation_num,gini_coefficient_num_words,gini_coefficient_num_chars,average_num_words,stdev_num_words,min_num_words,max_num_words,average_num_chars,stdev_num_chars,min_num_chars,max_num_chars,average_num_messages,stdev_num_messages,min_num_messages,max_num_messages,average_positive_sentiment,stdev_positive_sentiment,min_positive_sentiment,max_positive_sentiment,average_negative_sentiment,stdev_negative_sentiment,min_negative_sentiment,max_negative_sentiment,average_neutral_sentiment,stdev_neutral_sentiment,min_neutral_sentiment,max_neutral_sentiment,index_y,batch_num,vis_img,int_verb,ort_img,rep_man,soc_pers,team_size,difficulty,score,duration,efficiency,timestamp
1133,kjDSFn5SMjSZkGs99,0.23809523809523808,0.32706766917293234,2.5714285714285716,1.178030178747903,1,5,10.857142857142858,6.555882231762152,3,22,1.4285714285714286,0.4948716593053935,1,2,1.0697142857142856,0.8093252417531381,0.0,2.0,0.04428571428571428,0.10847740289468362,0.0,0.31,0.31457142857142856,0.36144268747137576,0.0,1.0,1133,1,Low,Low,Low,Low,Low,10,Easy [Corresponds to 'Hard' in PNAS],581.0,181.0,3.209944751381216,2021-03-25T19:33:01.193Z
1142,2zSFuRFBMtPpeZMhs,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1142,1,Low,Low,Low,Low,High,1,Easy [Corresponds to 'Hard' in PNAS],670.0,119.0,5.630252100840337,NULL_TIME
1143,RsRRHzSGyDKXwEfvr,0.0,0.01968503937007874,13.0,0.0,13,13,63.5,2.5,61,66,2.0,1.0,1,3,0.5845,0.4765,0.108,1.061,0.0745,0.0745,0.0,0.149,1.341,0.598,0.743,1.939,1143,1,High,High,Mixed,High,High,9,Easy [Corresponds to 'Hard' in PNAS],477.0,53.0,9.0,2021-03-26T19:12:56.053Z
1146,EfsMqyG2NxP9nkQPA,0.3333333333333333,0.4142857142857143,3.0,2.0,1,5,17.5,14.5,3,32,1.0,0.0,1,1,0.315,0.315,0.0,0.63,0.0,0.0,0.0,0.0,0.685,0.315,0.37,1.0,1146,1,High,High,High,High,High,4,Easy [Corresponds to 'Hard' in PNAS],585.0,183.0,3.19672131147541,2021-03-26T19:33:43.551Z
1147,MydxqokfZ8Tf6Mczy,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1147,1,High,Low,High,High,High,1,Easy [Corresponds to 'Hard' in PNAS],471.0,204.0,2.3088235294117645,NULL_TIME
1148,SoNLPpnoKpNnfLSjh,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1148,1,High,Low,High,High,High,1,Easy [Corresponds to 'Hard' in PNAS],444.0,124.0,3.5806451612903225,NULL_TIME
1149,YNx3Bxop8Jhb5o2jE,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1149,1,High,High,High,Mixed,Low,2,Easy [Corresponds to 'Hard' in PNAS],607.0,131.0,4.633587786259542,NULL_TIME
1150,rfb5WJ9A9FzCAJHPr,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1150,1,High,High,High,High,Low,1,Easy [Corresponds to 'Hard' in PNAS],670.0,330.0,2.0303030303030303,NULL_TIME
1151,EytasFvrWcb4C3SBY,0.4666666666666667,0.5333333333333333,3.3333333333333335,3.2998316455372216,1,8,11.666666666666666,12.970050972229147,2,30,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0.3333333333333333,0.4714045207910317,0.0,1.0,0.6666666666666666,0.4714045207910317,0.0,1.0,1151,1,Low,Low,Low,Mixed,High,4,Easy [Corresponds to 'Hard' in PNAS],501.0,218.0,2.2981651376146788,2021-03-26T19:16:08.154Z
1153,N4KGF7vmfJftm7rw6,0.4090909090909091,0.4230769230769231,5.5,4.5,1,10,19.5,16.5,3,36,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1153,1,Low,Low,Low,Low,High,3,Easy [Corresponds to 'Hard' in PNAS],650.0,131.0,4.961832061068702,NULL_TIME
1154,ChXd2YLNFFzifoK2J,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1154,1,Low,Low,Low,Low,High,1,Easy [Corresponds to 'Hard' in PNAS],652.0,137.0,4.759124087591241,NULL_TIME
1155,xxEKLz8ywu4zXWcWf,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1155,1,Mixed,Mixed,Low,Low,Low,2,Easy [Corresponds to 'Hard' in PNAS],515.0,195.0,2.641025641025641,NULL_TIME
1156,uBrccdXFkiSfWwjgf,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1156,1,Mixed,Low,Low,High,Mixed,2,Easy [Corresponds to 'Hard' in PNAS],564.0,130.0,4.338461538461538,NULL_TIME
1157,LwBzgwdqJTj2mGRNE,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1157,1,Mixed,High,Mixed,Mixed,Low,4,Easy [Corresponds to 'Hard' in PNAS],583.0,138.0,4.22463768115942,NULL_TIME
1158,7x4FC4q7bp4qxPaXK,0.22456140350877193,0.21737373737373739,63.333333333333336,27.704793006906865,11,105,275.0,119.36638276052992,49,457,14.0,5.0990195135927845,5,21,4.154833333333333,0.8535563673374021,2.529,5.016,0.8748333333333335,0.7350508863715188,0.0,1.858,8.97,4.511548440761036,1.256,14.126,1158,1,Mixed,High,Low,Low,Low,6,Easy [Corresponds to 'Hard' in PNAS],544.0,438.0,1.2420091324200913,2021-03-26T19:24:02.128Z
1209,t95X6WJpzZpTMXxYd,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1209,1,Low,High,Low,Low,High,9,Easy [Corresponds to 'Hard' in PNAS],515.0,210.0,2.452380952380953,NULL_TIME
1210,96FE5fMgcL7iXjsL6,0.49173955296404276,0.5030003158227182,42.0,38.123858296722425,1,114,193.85714285714286,182.25055639454834,2,534,8.285714285714286,6.204014500173847,1,19,2.263428571428572,1.5960556611438672,0.0,4.198,0.5697142857142857,0.6551182476220204,0.0,1.846,5.452571428571429,5.2479941163170105,0.0,14.404,1210,1,Mixed,High,Low,Mixed,High,7,Easy [Corresponds to 'Hard' in PNAS],561.0,365.0,1.536986301369863,2021-03-26T19:20:58.142Z
1245,e4jfhkZN3Zw5b7bmh,0.5968109339407744,0.5979450901128516,48.77777777777778,56.46784291922808,2,166,219.88888888888889,258.02559926593176,9,768,8.0,8.339997335464536,1,23,1.914111111111111,1.9353148147262154,0.276,5.543,0.38122222222222224,0.519446452759041,0.0,1.643,5.704666666666667,6.339223804571379,0.263,17.162,1245,1,Low,High,High,Mixed,Low,9,Easy [Corresponds to 'Hard' in PNAS],672.0,483.0,1.391304347826087,2021-03-26T19:16:44.542Z
1292,nh8KEKW4eaem8cHBx,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1292,1,Mixed,Mixed,Mixed,Mixed,High,9,Easy [Corresponds to 'Hard' in PNAS],467.0,58.0,8.051724137931034,NULL_TIME
1293,MKr2NhcQgXsqQ5LCj,0.4357298474945534,0.41735537190082644,11.333333333333334,8.86942313043338,1,25,53.77777777777778,39.83794332536585,4,115,3.4444444444444446,2.543449587168799,1,8,0.8743333333333333,0.716744026832453,0.0,2.116,0.22622222222222219,0.40134489955032654,0.0,1.188,2.343888888888889,2.0758534225948533,0.0,6.014,1293,1,Low,Mixed,Low,Mixed,High,9,Easy [Corresponds to 'Hard' in PNAS],525.0,242.0,2.169421487603306,2021-03-26T19:20:08.864Z
1312,5vAq4xMXdiJ8NBoCQ,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1312,1,Low,High,Low,High,High,1,Easy [Corresponds to 'Hard' in PNAS],670.0,349.0,1.9197707736389684,NULL_TIME
1313,RJ5qxNbBujW7k4Fr2,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1313,1,Mixed,Low,High,Low,Low,6,Easy [Corresponds to 'Hard' in PNAS],526.0,80.0,6.575,NULL_TIME
1314,dusNm93NvMCm6EMtw,0.4927536231884058,0.5109034267912772,7.666666666666667,7.408703590297622,1,18,35.666666666666664,35.490217744549774,3,85,2.0,0.816496580927726,1,3,0.9453333333333332,0.750539953781424,0.0,1.8359999999999999,0.0,0.0,0.0,0.0,1.0546666666666666,0.7505399537814241,0.164,2.0,1314,1,Low,Mixed,Low,Mixed,Low,2,Easy [Corresponds to 'Hard' in PNAS],569.0,243.0,2.3415637860082303,2021-03-26T19:34:42.318Z
1319,9RzMSRSyHFSBXfumk,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1319,2,High,High,Mixed,High,High,3,Easy [Corresponds to 'Hard' in PNAS],670.0,205.0,3.268292682926829,NULL_TIME
1320,cRfH9of7yjFXYej6E,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1320,2,High,High,High,High,Low,1,Easy [Corresponds to 'Hard' in PNAS],625.0,71.0,8.80281690140845,NULL_TIME
1321,GfhFN97aStrKWDksv,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1321,2,High,High,High,High,Low,1,Easy [Corresponds to 'Hard' in PNAS],464.0,119.0,3.899159663865546,NULL_TIME
1322,u9KxxuKENgyeWhfyo,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1322,2,High,High,High,High,Low,1,Easy [Corresponds to 'Hard' in PNAS],504.0,104.0,4.846153846153846,NULL_TIME
1323,8vLv33QtuRrZ8E7TA,0.05555555555555555,0.0641025641025641,4.5,0.5,4,5,19.5,2.5,17,22,3.0,0.0,3,3,2.2435,0.24350000000000005,2.0,2.487,0.0,0.0,0.0,0.0,0.7565,0.2435,0.513,1.0,1323,2,High,High,High,Low,High,2,Easy [Corresponds to 'Hard' in PNAS],493.0,122.0,4.040983606557377,2021-05-25T17:08:45.545Z
1327,nuACaX9msivx9KtXP,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1327,2,High,High,High,Low,Mixed,2,Easy [Corresponds to 'Hard' in PNAS],583.0,187.0,3.117647058823529,NULL_TIME
1328,sQwhFkF8ucps2rpNc,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1328,2,High,High,High,Low,Mixed,2,Easy [Corresponds to 'Hard' in PNAS],520.0,189.0,2.751322751322751,NULL_TIME
1329,YDzvT8gZByvjtX5fk,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1329,2,High,High,Low,High,High,2,Easy [Corresponds to 'Hard' in PNAS],500.0,120.0,4.166666666666667,NULL_TIME
1330,SHoT5xgcWEjgZBf5A,0.02857142857142857,0.04121863799283154,35.0,2.0,33,37,139.5,11.5,128,151,7.0,1.0,6,8,2.533,1.041,1.492,3.574,0.446,0.07800000000000001,0.368,0.524,4.021,0.11899999999999977,3.902,4.14,1330,2,High,High,Low,High,High,2,Easy [Corresponds to 'Hard' in PNAS],586.0,438.0,1.3378995433789955,2021-05-25T17:12:16.251Z
1340,ZLZ7tAyzHEHMJ76se,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1340,2,Mixed,Mixed,Low,High,High,2,Easy [Corresponds to 'Hard' in PNAS],477.0,57.0,8.368421052631579,NULL_TIME
1341,65yFxmSLEmy9h6yTy,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1341,2,High,Mixed,Low,High,High,2,Easy [Corresponds to 'Hard' in PNAS],471.0,600.0,0.785,NULL_TIME
1342,CxMLFxRoZSHThG5MC,0.5333333333333333,0.5625,5.0,5.656854249492381,1,13,21.333333333333332,25.223445883190152,3,57,1.0,0.0,1,1,0.408,0.4284794822003344,0.0,1.0,0.05666666666666667,0.0801387685344754,0.0,0.17,0.5353333333333333,0.41129497390018704,0.0,1.0,1342,2,High,High,High,High,High,2,Easy [Corresponds to 'Hard' in PNAS],569.0,202.0,2.8168316831683167,NULL_TIME
1343,348Bcf97jQYcnDZJc,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1343,2,High,High,High,High,High,2,Easy [Corresponds to 'Hard' in PNAS],670.0,363.0,1.8457300275482087,NULL_TIME
1344,xL9zmvgizwFn25cEa,0.1956521739130435,0.22330097087378642,23.0,9.0,14,32,103.0,46.0,57,149,6.5,0.5,6,7,2.167,1.188,0.9790000000000001,3.355,0.0,0.0,0.0,0.0,3.833,1.188,2.645,5.021,1344,2,Mixed,Mixed,Low,Mixed,High,2,Easy [Corresponds to 'Hard' in PNAS],382.0,100.0,3.82,2021-05-25T17:12:50.646Z
1347,F7mNaf5RWK8Ci2ejb,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1347,2,High,High,Mixed,Low,Mixed,2,Easy [Corresponds to 'Hard' in PNAS],533.0,66.0,8.075757575757576,NULL_TIME
1348,cq9cMJwvXyMzG7WkA,0.0,0.10256410256410256,1.0,0.0,1,1,4.333333333333333,0.9428090415820634,3,5,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1348,2,High,High,Mixed,Mixed,Mixed,2,Easy [Corresponds to 'Hard' in PNAS],482.0,208.0,2.3173076923076925,2021-05-25T17:32:32.421Z
1350,rp2Q6syMYi8LmCinf,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1350,2,High,High,Low,Low,Low,1,Easy [Corresponds to 'Hard' in PNAS],548.0,307.0,1.785016286644951,NULL_TIME
1351,Nze84k7ixu35SwPPN,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1351,2,Mixed,Mixed,High,Low,Low,6,Easy [Corresponds to 'Hard' in PNAS],527.0,138.0,3.818840579710145,NULL_TIME
1352,qBZyRpnhdCuuWJhRp,0.35714285714285715,0.4032258064516129,3.5,2.5,1,6,15.5,12.5,3,28,2.5,1.5,1,4,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,1352,2,Low,Low,High,Mixed,Low,6,Easy [Corresponds to 'Hard' in PNAS],550.0,120.0,4.583333333333333,2021-05-25T17:16:43.014Z
1353,TvoX6EzfvJACXv8Px,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1353,2,Low,Low,High,High,Low,1,Easy [Corresponds to 'Hard' in PNAS],620.0,291.0,2.1305841924398625,NULL_TIME
1354,b83pjfppfz4Kyrs2B,0.1259259259259259,0.09992193598750976,30.0,7.788880963698615,19,36,142.33333333333334,29.272664533466866,101,165,5.0,0.816496580927726,4,6,1.556,0.3261911505033002,1.095,1.801,0.465,0.4087990541411105,0.0,0.9949999999999999,2.9789999999999996,0.5626105817229771,2.199,3.505,1354,2,High,High,High,High,High,3,Easy [Corresponds to 'Hard' in PNAS],639.0,200.0,3.195,2021-05-25T17:10:30.326Z
1359,HPFE85f8KigaTYx48,0.12560386473429952,0.11243781094527364,46.0,10.614455552060438,33,59,223.33333333333334,51.27919222799395,151,264,8.333333333333334,1.699673171197595,6,10,2.7563333333333335,0.887419605122377,1.73,3.895,0.0,0.0,0.0,0.0,5.577000000000001,1.3033129580675038,4.27,7.356,1359,2,High,High,High,High,High,3,Easy [Corresponds to 'Hard' in PNAS],532.0,300.0,1.7733333333333334,2021-05-25T17:15:34.230Z
1373,4EzYduhwdSEPZmkbA,0.3,0.38461538461538464,2.5,1.5,1,4,13.0,10.0,3,23,1.0,0.0,1,1,0.2415,0.2415,0.0,0.483,0.0,0.0,0.0,0.0,0.7585,0.2415,0.517,1.0,1373,2,Mixed,High,Mixed,Mixed,High,3,Easy [Corresponds to 'Hard' in PNAS],512.0,110.0,4.654545454545454,2021-05-25T17:24:17.568Z
1374,wvHWZyonFw3EhhxzZ,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1374,2,High,High,High,High,High,1,Easy [Corresponds to 'Hard' in PNAS],635.0,242.0,2.62396694214876,NULL_TIME
1375,SXHjiQ59p2d3hcyru,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1375,2,High,High,High,High,High,1,Easy [Corresponds to 'Hard' in PNAS],463.0,60.0,7.716666666666667,NULL_TIME
1376,bPdphrYsJn5SpwHzj,0.43548387096774194,0.4423076923076923,15.5,13.5,2,29,78.0,69.0,9,147,2.0,1.0,1,3,0.582,0.162,0.42,0.744,0.1265,0.1265,0.0,0.253,1.2915,1.0355,0.256,2.327,1376,2,Mixed,High,Low,High,High,3,Easy [Corresponds to 'Hard' in PNAS],626.0,207.0,3.024154589371981,2021-05-25T17:08:33.893Z
1379,EyivagAmfM59TjDkh,0.15384615384615385,0.17486338797814208,4.333333333333333,1.247219128924647,3,6,20.333333333333332,6.599663291074443,13,29,2.3333333333333335,0.4714045207910317,2,3,0.68,0.6141791269654155,0.0,1.488,0.0,0.0,0.0,0.0,1.6533333333333333,0.8275092480181447,0.512,2.448,1379,2,Low,High,Mixed,High,High,3,Easy [Corresponds to 'Hard' in PNAS],561.0,128.0,4.3828125,2021-05-25T17:09:48.436Z
1382,H4krQcEugLnsfeWdQ,0.09313725490196079,0.1388888888888889,45.333333333333336,8.9566858950296,39,58,208.0,58.26376804384236,160,290,6.333333333333333,1.247219128924647,5,8,1.297,0.418019935728748,0.836,1.8479999999999999,0.5463333333333333,0.17771950433821895,0.324,0.759,4.4896666666666665,1.0598717951819558,3.2359999999999998,5.827999999999999,1382,2,High,High,Low,High,High,3,Easy [Corresponds to 'Hard' in PNAS],626.0,494.0,1.2672064777327936,2021-05-25T17:15:42.394Z
1394,x6gvADstGM4H7BRjb,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1394,2,Low,High,Low,High,High,3,Easy [Corresponds to 'Hard' in PNAS],542.0,45.0,12.044444444444444,NULL_TIME
1395,LHxMnQzo7qcHmNSd6,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1395,2,High,High,Low,High,Mixed,2,Easy [Corresponds to 'Hard' in PNAS],626.0,123.0,5.089430894308944,NULL_TIME
1396,k9ogtGiHSDNN7LeGb,0.3,0.34210526315789475,2.5,1.5,1,4,9.5,6.5,3,16,1.0,0.0,1,1,0.246,0.246,0.0,0.492,0.0,0.0,0.0,0.0,0.754,0.246,0.508,1.0,1396,2,Low,Mixed,Low,High,Low,6,Easy [Corresponds to 'Hard' in PNAS],577.0,69.0,8.36231884057971,NULL_TIME
1397,ayGvDdzXGB7A52SY3,0.4,0.4146341463414634,6.666666666666667,4.9216076867444665,1,13,27.333333333333332,20.885933597094056,3,54,1.3333333333333333,0.4714045207910317,1,2,0.0,0.0,0.0,0.0,0.17200000000000001,0.24324473272817235,0.0,0.516,1.1613333333333333,0.22815978806285933,1.0,1.484,1397,2,Mixed,Low,Low,Low,Low,6,Easy [Corresponds to 'Hard' in PNAS],545.0,97.0,5.618556701030927,NULL_TIME
1398,CsdJDcbap4WLtw84E,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1398,2,High,Mixed,Mixed,High,Low,3,Easy [Corresponds to 'Hard' in PNAS],510.0,42.0,12.142857142857142,NULL_TIME
1399,AFL8H47y8v8kSdKQw,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1399,2,Low,Low,Low,Mixed,Mixed,2,Easy [Corresponds to 'Hard' in PNAS],542.0,93.0,5.827956989247312,NULL_TIME
1400,iCR2RRYcAYzPjcNQB,0.0,0.0,1.0,0.0,1,1,4.0,0.0,4,4,1.0,0.0,1,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400,2,Mixed,High,High,High,High,3,Easy [Corresponds to 'Hard' in PNAS],574.0,72.0,7.972222222222222,2021-05-26T17:09:05.758Z
1401,LtZCw7y8xZweWqXdi,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1401,2,High,High,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],532.0,44.0,12.090909090909092,NULL_TIME
1402,8XDZxPA3PJvm3Zc98,0.46440677966101696,0.46544117647058825,23.6,20.655265672462313,2,60,108.8,94.38940618522822,6,268,7.0,3.5777087639996634,2,12,2.7474,1.1157181722997973,1.0,4.0,0.30379999999999996,0.43213905169516903,0.0,1.107,3.7488,2.3512913388178847,0.0,6.893,1402,2,High,High,High,Low,Low,5,Easy [Corresponds to 'Hard' in PNAS],569.0,359.0,1.584958217270195,2021-05-26T17:25:18.097Z
1416,zoijP9Z4yNJ8sRgZq,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1416,2,High,High,High,Low,Mixed,2,Easy [Corresponds to 'Hard' in PNAS],532.0,141.0,3.773049645390071,NULL_TIME
1417,MoXHcnafjW9awka7W,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1417,2,High,High,High,High,High,2,Easy [Corresponds to 'Hard' in PNAS],490.0,382.0,1.2827225130890052,NULL_TIME
1418,YCfKFSiavNYqDMdjX,0.14052287581699346,0.13502673796791445,76.5,21.5,55,98,374.0,101.0,273,475,9.0,1.0,8,10,3.0744999999999996,0.49249999999999994,2.582,3.5669999999999997,0.2,0.05900000000000001,0.141,0.259,5.7255,1.5514999999999999,4.174,7.277,1418,2,High,Mixed,Mixed,High,High,2,Easy [Corresponds to 'Hard' in PNAS],533.0,321.0,1.6604361370716512,2021-05-26T17:14:40.347Z
1425,u93Dx2L7cJdMvRfd4,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1425,2,Mixed,High,Mixed,High,High,2,Easy [Corresponds to 'Hard' in PNAS],598.0,173.0,3.4566473988439306,NULL_TIME
1426,ov73kDDQc2TyPbHrZ,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1426,2,High,High,Low,High,High,1,Easy [Corresponds to 'Hard' in PNAS],354.0,86.0,4.116279069767442,NULL_TIME
1427,Tovcajhy8Qoo3sRZN,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1427,2,High,High,Low,High,High,1,Easy [Corresponds to 'Hard' in PNAS],641.0,203.0,3.157635467980296,NULL_TIME
1428,eaYR3ZmJ49SwrAxRB,0.21739130434782608,0.2149321266968326,23.0,10.0,13,33,110.5,47.5,63,158,3.5,0.5,3,4,0.277,0.00899999999999998,0.268,0.286,0.0,0.0,0.0,0.0,3.223,0.5090000000000001,2.714,3.732,1428,2,Mixed,High,High,Mixed,High,10,Easy [Corresponds to 'Hard' in PNAS],583.0,155.0,3.761290322580645,2021-05-26T17:07:34.804Z
1433,gseBSsR9kL7apWJvc,0.2647058823529412,0.25,8.5,4.5,1,12,38.25,20.498475553074673,3,54,1.5,0.8660254037844386,1,3,0.148,0.25634351952019385,0.0,0.592,0.0,0.0,0.0,0.0,1.3519999999999999,0.6096818842642449,1.0,2.408,1433,2,Mixed,High,High,Mixed,High,4,Easy [Corresponds to 'Hard' in PNAS],639.0,254.0,2.515748031496063,2021-05-26T17:20:42.278Z
1438,shquXx4Zw3X4tFMYC,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1438,2,Low,High,High,Low,High,1,Easy [Corresponds to 'Hard' in PNAS],443.0,185.0,2.3945945945945946,NULL_TIME
